,pitch_type,balls,strikes,outs_when_up,inning,game_pk,on_base,prev_pitch_type,prev_plate_x,prev_plate_z,stand_R,prev_type_B,prev_type_S,prev_type_X,score_diff
19268,0,1,2,1,1,234522,1,0,,,1,1,0,0,-1
19269,0,1,2,1,1,234522,1,0,,,1,0,1,0,-1
19270,0,1,1,1,1,234522,1,0,,,1,0,1,0,-1
19271,0,0,1,1,1,234522,1,0,,,1,0,1,0,-1
19272,0,0,0,1,1,234522,1,0,,,1,1,0,0,-1
19273,0,3,2,1,1,234522,1,0,,,1,0,1,0,0
19274,0,3,2,1,1,234522,1,0,,,1,0,0,1,0
19275,0,3,2,1,1,234522,1,0,,,1,0,1,0,0
19276,0,2,2,1,1,234522,1,0,,,1,0,1,0,0
19277,0,2,1,1,1,234522,1,0,,,1,1,0,0,0
19278,0,2,0,1,1,234522,1,0,,,1,0,1,0,0
19279,0,1,0,1,1,234522,1,0,,,1,0,1,0,0
19280,0,0,0,1,1,234522,1,0,,,1,1,0,0,0
19281,0,3,0,1,1,234522,0,0,,,1,1,0,0,0
19282,0,2,0,1,1,234522,0,0,,,1,1,0,0,0
19283,0,1,0,1,1,234522,0,0,,,1,1,0,0,0
19284,0,0,0,1,1,234522,0,0,,,1,1,0,0,0
19285,0,1,2,0,1,234522,0,0,,,0,1,0,0,0
19286,0,1,2,0,1,234522,0,0,,,0,0,1,0,0
19287,0,1,2,0,1,234522,0,0,,,0,0,1,0,0
19288,0,1,2,0,1,234522,0,0,,,0,0,1,0,0
19289,0,1,1,0,1,234522,0,0,,,0,0,1,0,0
19290,0,1,0,0,1,234522,0,0,,,0,0,1,0,0
19291,0,0,0,0,1,234522,0,0,,,0,0,1,0,0
19256,0,0,1,1,2,234522,0,1,0.8,2.68,1,0,1,0,0
19257,1,0,0,1,2,234522,0,0,1.26,2.01,1,1,0,0,0
19258,1,1,0,0,2,234522,0,1,0.83,2.5,1,0,1,0,0
19259,1,0,0,0,2,234522,0,1,0.36,1.8,1,0,0,1,0
19246,0,0,1,0,3,234522,0,1,0.4,2.67,1,0,1,0,0
19247,1,0,0,0,3,234522,0,0,-0.77,1.9,1,1,0,0,0
19235,0,1,1,0,4,234522,0,0,0.55,2.81,1,0,0,1,0
19236,1,1,0,0,4,234522,0,0,0.37,2.0,1,0,1,0,0
19237,0,0,0,0,4,234522,0,1,0.1,3.28,1,0,1,0,0
19225,1,0,0,0,5,234522,1,0,0.47,1.79,1,0,0,1,1
19226,1,0,0,0,5,234522,0,1,0.61,2.38,1,0,1,0,1
19198,1,1,2,1,6,234522,2,0,-1.48,-1.0,1,1,0,0,0
19199,1,0,2,1,6,234522,2,1,-1.57,2.65,1,0,1,0,0
19200,1,0,1,1,6,234522,2,1,0.8,4.27,1,1,0,0,0
19201,1,0,0,1,6,234522,2,1,-0.15,3.27,1,0,1,0,0
19202,1,1,0,1,6,234522,2,1,-0.03,3.32,1,0,1,0,1
19203,0,0,0,1,6,234522,2,1,-0.62,2.47,1,0,0,1,1
19204,1,3,2,1,6,234522,1,0,1.18,3.79,1,1,0,0,1
19205,0,2,2,1,6,234522,1,1,-0.15,2.64,1,0,0,1,1
19206,0,1,2,1,6,234522,1,0,-0.08,4.0,1,1,0,0,1
19207,1,1,1,1,6,234522,1,0,-0.87,3.36,1,1,0,0,1
19208,1,0,1,1,6,234522,1,1,-0.38,2.14,1,0,1,0,1
19209,0,0,0,1,6,234522,1,1,-0.49,3.37,1,1,0,0,1
19210,1,0,2,1,6,234522,0,0,0.36,2.4,1,0,1,0,1
19211,1,0,1,1,6,234522,0,1,-0.84,3.16,1,0,0,1,1
19212,0,0,0,1,6,234522,0,1,0.4,3.29,1,0,1,0,1
19213,1,1,2,0,6,234522,0,0,-0.71,2.32,0,0,1,0,1
19214,1,1,1,0,6,234522,0,1,0.18,3.2,0,0,1,0,1
19215,1,0,1,0,6,234522,0,1,-0.74,1.82,0,0,1,0,1
19216,0,0,0,0,6,234522,0,1,-1.49,2.18,0,1,0,0,1
19177,1,0,2,0,1,234583,0,1,-0.91,2.08,1,0,1,0,1
19178,0,0,1,0,1,234583,0,1,0.23,4.9,1,1,0,0,1
19179,0,0,0,0,1,234583,0,0,-0.02,2.17,1,0,1,0,1
19180,1,3,2,0,1,234583,1,0,0.42,3.38,1,0,1,0,3
19181,1,2,2,0,1,234583,1,1,-0.27,3.47,1,0,0,1,3
19182,1,2,1,0,1,234583,1,1,0.92,4.54,1,1,0,0,3
19183,1,2,0,0,1,234583,1,1,0.14,3.92,1,0,1,0,3
19184,1,1,0,0,1,234583,1,1,0.22,3.27,1,0,1,0,3
19185,1,0,0,0,1,234583,1,1,-0.77,2.0,1,1,0,0,3
19186,0,1,2,0,1,234583,0,1,1.08,3.84,1,1,0,0,3
19187,1,1,1,0,1,234583,0,0,0.34,2.97,1,0,0,1,3
19188,1,0,1,0,1,234583,0,1,0.53,2.29,1,0,1,0,3
19189,1,0,0,0,1,234583,0,1,-1.45,2.26,1,1,0,0,3
19142,0,3,2,1,3,234583,2,1,-0.43,1.46,1,1,0,0,1
19143,0,2,2,1,3,234583,2,0,,,1,1,0,0,1
19144,0,2,1,1,3,234583,2,0,,,1,1,0,0,1
19145,1,1,1,1,3,234583,2,0,0.44,1.91,1,0,1,0,1
19146,0,1,0,1,3,234583,2,1,1.6,3.46,1,1,0,0,1
19147,0,0,0,1,3,234583,2,0,-0.03,1.18,1,0,1,0,1
19148,1,3,1,1,3,234583,1,0,0.72,3.79,1,1,0,0,1
19149,1,3,0,1,3,234583,1,1,0.23,1.05,1,1,0,0,1
19150,1,2,0,1,3,234583,1,1,0.7,3.31,1,0,1,0,1
19151,1,1,0,1,3,234583,1,1,0.36,4.23,1,1,0,0,1
19152,1,0,0,1,3,234583,1,1,0.38,3.97,1,1,0,0,1
19153,1,3,2,1,3,234583,0,1,0.82,3.52,1,1,0,0,1
19154,1,2,2,1,3,234583,0,1,1.8,3.28,1,1,0,0,1
19155,1,1,2,1,3,234583,0,1,1.4,2.54,1,1,0,0,1
19156,1,1,1,1,3,234583,0,1,1.45,3.77,1,1,0,0,1
19157,0,0,1,1,3,234583,0,1,0.84,2.51,1,0,1,0,1
19158,1,0,0,1,3,234583,0,0,1.77,3.09,1,1,0,0,1
19159,1,0,2,0,3,234583,0,1,0.74,3.02,1,0,1,0,1
19160,1,0,1,0,3,234583,0,1,1.54,2.02,1,0,1,0,1
19161,1,0,0,0,3,234583,0,1,0.0,2.89,1,0,1,0,1
19115,0,0,1,1,4,234583,3,1,0.83,3.27,1,0,1,0,1
19116,1,0,0,1,4,234583,3,0,0.66,5.92,1,1,0,0,1
19117,1,1,1,0,4,234583,3,1,-0.14,2.64,1,0,1,0,1
19118,1,1,0,0,4,234583,3,1,-0.52,2.88,1,0,0,1,1
19119,1,0,0,0,4,234583,3,1,-0.51,3.11,1,0,1,0,1
19120,1,3,2,0,4,234583,2,1,-0.32,1.56,1,1,0,0,1
19121,1,3,2,0,4,234583,2,1,-1.02,1.89,1,0,0,1,1
19122,1,3,1,0,4,234583,2,1,-0.44,2.59,1,0,1,0,1
19123,1,3,0,0,4,234583,2,1,-0.03,3.38,1,0,1,0,1
19124,1,2,0,0,4,234583,2,1,0.38,2.11,1,0,1,0,1
19125,1,1,0,0,4,234583,2,1,0.26,4.7,1,1,0,0,1
19126,1,0,0,0,4,234583,2,1,1.05,3.33,1,1,0,0,1
19127,1,2,2,0,4,234583,1,1,1.25,3.6,0,1,0,0,1
19128,0,2,2,0,4,234583,1,1,1.08,1.98,0,0,0,1,1
19129,1,2,1,0,4,234583,1,0,-0.63,3.32,0,0,1,0,1
19130,1,2,0,0,4,234583,1,1,-0.54,1.67,0,0,1,0,1
19131,0,1,0,0,4,234583,1,1,0.19,2.04,0,0,1,0,1
19132,0,0,0,0,4,234583,1,0,-0.27,1.15,0,1,0,0,1
19133,1,0,0,0,4,234583,0,0,0.35,4.09,1,1,0,0,1
19090,0,3,2,2,1,234653,0,0,,,1,1,0,0,0
19091,0,2,2,2,1,234653,0,0,,,1,0,1,0,0
19092,0,2,1,2,1,234653,0,0,,,1,1,0,0,0
19093,0,2,0,2,1,234653,0,0,,,1,0,1,0,0
19094,0,1,0,2,1,234653,0,0,,,1,0,1,0,0
19095,0,0,0,2,1,234653,0,0,,,1,1,0,0,0
19096,0,2,2,1,1,234653,0,0,,,1,1,0,0,0
19097,0,1,2,1,1,234653,0,0,,,1,0,1,0,0
19098,0,1,2,1,1,234653,0,0,,,1,1,0,0,0
19099,0,1,1,1,1,234653,0,0,,,1,0,1,0,0
19100,0,1,0,1,1,234653,0,0,,,1,0,1,0,0
19101,0,0,0,1,1,234653,0,0,,,1,0,1,0,0
19102,0,1,2,0,1,234653,0,0,,,1,1,0,0,0
19103,0,1,2,0,1,234653,0,0,,,1,0,1,0,0
19104,0,1,1,0,1,234653,0,0,,,1,0,1,0,0
19105,0,0,1,0,1,234653,0,0,,,1,0,1,0,0
19106,0,0,0,0,1,234653,0,0,,,1,1,0,0,0
19062,1,2,2,1,2,234653,0,1,0.3,2.81,1,0,1,0,-2
19063,1,1,2,1,2,234653,0,1,-0.15,2.38,1,0,1,0,-2
19064,1,1,1,1,2,234653,0,1,-2.02,1.58,1,1,0,0,-2
19065,1,1,0,1,2,234653,0,1,-0.31,2.58,1,0,1,0,-2
19066,1,0,0,1,2,234653,0,1,0.54,3.46,1,0,1,0,-2
19067,1,1,2,0,2,234653,0,1,-0.92,2.48,0,1,0,0,-2
19068,1,1,1,0,2,234653,0,1,-0.42,3.68,0,0,0,1,-2
19069,1,0,1,0,2,234653,0,1,-0.76,3.17,0,0,1,0,-2
19070,1,0,0,0,2,234653,0,1,-0.34,4.29,0,1,0,0,-2
19071,0,3,2,0,2,234653,1,1,-0.89,2.59,1,0,1,0,0
19072,0,3,2,0,2,234653,1,0,,,1,0,0,1,0
19073,0,3,2,0,2,234653,1,0,,,1,0,1,0,0
19074,0,3,2,0,2,234653,1,0,,,1,0,1,0,0
19075,0,2,2,0,2,234653,1,0,,,1,0,1,0,0
19076,0,2,2,0,2,234653,1,0,,,1,1,0,0,0
19077,0,2,1,0,2,234653,1,0,,,1,0,1,0,0
19078,0,1,1,0,2,234653,1,0,,,1,0,1,0,0
19079,0,0,1,0,2,234653,1,0,,,1,1,0,0,0
19080,0,0,0,0,2,234653,1,0,,,1,1,0,0,0
19081,0,0,0,0,2,234653,0,0,,,1,0,1,0,0
19048,1,2,1,1,3,234653,0,1,1.0,2.74,1,0,1,0,-2
19049,0,1,1,1,3,234653,0,1,0.82,3.31,1,1,0,0,-2
19050,1,0,1,1,3,234653,0,0,-0.16,-1.05,1,1,0,0,-2
19051,0,0,0,1,3,234653,0,1,-1.72,1.93,1,1,0,0,-2
19052,0,0,1,0,3,234653,0,0,0.32,1.87,1,0,1,0,-2
19053,1,0,0,0,3,234653,0,0,0.1,2.18,1,0,0,1,-2
19033,0,1,1,0,4,234653,1,1,-0.07,1.53,1,1,0,0,-2
19034,1,0,1,0,4,234653,1,0,1.21,3.16,1,1,0,0,-2
19035,0,0,0,0,4,234653,1,1,1.79,2.15,1,1,0,0,-2
19036,0,2,1,0,4,234653,0,0,0.3,2.27,1,0,1,0,-2
19037,0,1,1,0,4,234653,0,0,,,1,0,0,1,-2
19038,0,1,0,0,4,234653,0,0,,,1,1,0,0,-2
19039,0,0,0,0,4,234653,0,0,,,1,0,1,0,-2
19011,1,2,0,2,5,234653,1,1,-0.85,2.13,1,0,1,0,-2
19012,0,1,0,2,5,234653,1,1,1.52,3.7,1,1,0,0,-2
19013,1,0,0,2,5,234653,1,0,-0.18,1.22,1,1,0,0,-2
19014,1,3,1,1,5,234653,1,1,0.27,3.96,1,1,0,0,-2
19015,1,2,1,1,5,234653,1,1,-0.69,3.35,1,0,0,1,-2
19016,1,1,1,1,5,234653,1,1,-1.06,3.75,1,1,0,0,-2
19017,1,1,0,1,5,234653,1,1,0.72,4.42,1,1,0,0,-2
19018,1,0,0,1,5,234653,1,1,0.39,3.01,1,0,1,0,-2
19019,1,0,0,1,5,234653,0,1,0.16,3.31,1,1,0,0,-2
19020,0,1,2,0,5,234653,0,1,-0.16,2.74,1,0,0,1,-2
19021,1,1,2,0,5,234653,0,0,-1.05,2.97,1,0,1,0,-2
19022,1,0,2,0,5,234653,0,1,0.36,3.16,1,0,1,0,-2
19023,1,0,1,0,5,234653,0,1,-1.35,2.96,1,1,0,0,-2
19024,1,0,0,0,5,234653,0,1,-0.35,2.22,1,0,1,0,-2
18992,1,2,2,1,1,234729,1,1,1.35,3.22,0,1,0,0,1
18993,1,2,1,1,1,234729,1,1,-0.63,2.54,0,0,1,0,1
18994,0,1,1,1,1,234729,1,1,-0.21,2.77,0,0,1,0,1
18995,1,1,0,1,1,234729,1,0,-0.88,1.39,0,1,0,0,1
18996,1,0,0,1,1,234729,1,1,0.16,2.32,0,0,1,0,1
18997,1,0,1,0,1,234729,1,1,0.04,1.23,1,1,0,0,1
18998,1,0,0,0,1,234729,1,1,0.03,1.68,1,0,0,1,1
18999,1,2,1,0,1,234729,0,1,0.68,3.06,1,0,1,0,1
19000,1,2,0,0,1,234729,0,1,0.28,3.48,1,0,0,1,1
19001,1,1,0,0,1,234729,0,1,0.35,3.21,1,0,1,0,1
19002,1,0,0,0,1,234729,0,1,1.85,3.83,1,1,0,0,1
18983,1,0,0,0,2,234729,0,0,0.55,2.04,1,0,0,1,1
18952,1,1,0,1,3,234729,2,1,0.56,2.18,1,0,1,0,0
18953,1,0,0,1,3,234729,2,1,0.46,2.58,1,0,1,0,0
18954,0,1,2,1,3,234729,2,1,0.01,1.13,0,1,0,0,1
18955,1,1,1,1,3,234729,2,0,-0.43,2.73,0,0,0,1,1
18956,1,1,0,1,3,234729,2,1,0.13,2.3,0,0,1,0,1
18957,1,0,0,1,3,234729,2,1,-0.74,3.08,0,0,1,0,1
18958,1,3,0,1,3,234729,1,1,-0.92,3.34,0,1,0,0,1
18959,1,2,0,1,3,234729,1,1,-0.22,3.63,0,1,0,0,1
18960,1,1,0,1,3,234729,1,1,-1.96,0.27,0,1,0,0,1
18961,1,0,0,1,3,234729,1,1,-1.27,2.3,0,1,0,0,1
18962,1,3,2,1,3,234729,0,1,-0.9,1.4,1,1,0,0,1
18963,0,3,2,1,3,234729,0,1,-1.65,0.87,1,1,0,0,1
18964,1,3,2,1,3,234729,0,0,0.33,3.48,1,0,1,0,1
18965,1,3,2,1,3,234729,0,1,0.0,2.0,1,0,1,0,1
18966,1,2,2,1,3,234729,0,1,0.46,2.66,1,0,1,0,1
18967,1,1,2,1,3,234729,0,1,0.73,3.69,1,1,0,0,1
18968,1,1,1,1,3,234729,0,1,0.98,3.85,1,1,0,0,1
18969,1,1,0,1,3,234729,0,1,0.33,3.58,1,0,1,0,1
18970,1,0,0,1,3,234729,0,1,-0.08,3.26,1,0,1,0,1
18971,1,2,1,0,3,234729,0,1,-0.14,4.43,1,1,0,0,1
18972,1,2,0,0,3,234729,0,1,-0.12,3.77,1,0,0,1,1
18973,1,1,0,0,3,234729,0,1,-0.64,3.45,1,0,1,0,1
18974,1,0,0,0,3,234729,0,1,0.01,0.84,1,1,0,0,1
18943,0,0,0,0,4,234729,0,0,0.55,2.34,1,0,0,1,0
18928,1,1,1,1,5,234729,0,0,0.21,4.74,1,1,0,0,0
18929,1,1,0,0,5,234729,1,1,-0.04,2.81,1,0,0,1,0
18930,1,0,0,0,5,234729,1,1,0.15,3.0,1,0,1,0,0
18931,0,1,2,0,5,234729,0,1,0.54,1.48,1,1,0,0,0
18932,0,1,1,0,5,234729,0,0,0.43,2.65,1,0,0,1,0
18933,0,0,1,0,5,234729,0,0,-0.19,1.94,1,0,1,0,0
18934,1,0,0,0,5,234729,0,0,1.3,1.59,1,1,0,0,0
18919,0,0,0,0,6,234729,0,1,1.01,2.84,1,0,1,0,0
18903,1,0,0,0,1,234804,1,1,-0.05,2.28,1,0,1,0,0
18904,1,3,2,0,1,234804,0,1,-0.66,4.61,1,1,0,0,0
18905,1,3,2,0,1,234804,0,1,-1.14,1.92,1,1,0,0,0
18906,1,3,1,0,1,234804,0,1,-0.44,1.96,1,0,1,0,0
18907,1,3,0,0,1,234804,0,1,-0.69,2.86,1,0,1,0,0
18908,1,2,0,0,1,234804,0,1,-0.77,3.11,1,0,1,0,0
18909,1,1,0,0,1,234804,0,1,1.02,4.07,1,1,0,0,0
18910,1,0,0,0,1,234804,0,1,0.47,4.31,1,1,0,0,0
18882,0,1,0,1,2,234804,1,1,-0.8,3.25,1,0,1,0,0
18883,1,0,0,1,2,234804,1,0,1.11,1.73,1,1,0,0,0
18884,1,3,2,1,2,234804,0,1,0.8,2.86,1,1,0,0,0
18885,1,3,1,1,2,234804,0,1,0.21,1.21,1,1,0,0,0
18886,1,2,1,1,2,234804,0,1,0.68,2.44,1,0,1,0,0
18887,1,1,1,1,2,234804,0,1,-0.77,0.1,1,1,0,0,0
18888,1,0,1,1,2,234804,0,1,-1.66,1.87,1,1,0,0,0
18889,0,0,0,1,2,234804,0,1,-1.39,2.19,1,1,0,0,0
18890,0,1,2,0,2,234804,0,0,0.17,2.28,1,0,1,0,0
18891,1,1,2,0,2,234804,0,0,0.34,1.54,1,0,0,1,0
18892,0,1,1,0,2,234804,0,1,0.07,3.88,1,0,1,0,0
18893,1,1,0,0,2,234804,0,0,0.18,1.56,1,0,1,0,0
18894,1,0,0,0,2,234804,0,1,-1.04,2.07,1,0,1,0,0
18865,0,1,1,1,3,234804,0,1,-0.69,1.57,1,1,0,0,0
18866,0,0,1,1,3,234804,0,0,0.91,1.98,1,0,0,1,0
18867,1,0,0,1,3,234804,0,0,1.14,2.41,1,1,0,0,0
18868,1,2,2,0,3,234804,0,1,0.6,2.51,1,0,1,0,0
18869,1,2,2,0,3,234804,0,1,-0.86,2.78,1,0,0,1,0
18870,1,1,2,0,3,234804,0,1,0.45,3.33,1,0,1,0,0
18871,0,1,1,0,3,234804,0,1,-1.53,1.89,1,1,0,0,0
18872,1,1,0,0,3,234804,0,0,-0.38,2.55,1,0,1,0,0
18873,1,0,0,0,3,234804,0,1,-0.56,2.31,1,0,1,0,0
18854,1,0,0,1,4,234804,0,1,1.07,2.37,1,0,1,0,0
18855,1,0,1,0,4,234804,0,1,0.04,2.31,1,0,1,0,0
18856,0,0,0,0,4,234804,0,1,-0.59,1.41,1,0,0,1,0
18844,1,1,0,0,1,234863,0,1,-0.43,3.7,0,0,0,1,0
18845,1,0,0,0,1,234863,0,1,0.0,2.33,0,0,1,0,0
18833,0,0,2,0,2,234863,0,1,-0.16,1.88,1,0,0,1,0
18834,0,0,1,0,2,234863,0,0,2.04,0.48,1,1,0,0,0
18835,1,0,0,0,2,234863,0,0,0.07,1.48,1,0,1,0,0
18803,0,3,2,1,3,234863,0,1,-0.87,2.4,0,0,1,0,-2
18804,1,3,2,1,3,234863,0,0,-0.02,2.26,0,0,0,1,-2
18805,0,2,2,1,3,234863,0,1,0.3,2.71,0,0,1,0,-2
18806,0,2,2,1,3,234863,0,0,-1.01,3.95,0,1,0,0,-2
18807,1,2,1,1,3,234863,0,0,-0.59,2.06,0,0,1,0,-2
18808,1,1,1,1,3,234863,0,1,0.45,1.9,0,0,1,0,-2
18809,1,1,0,1,3,234863,0,1,-1.29,1.1,0,1,0,0,-2
18810,0,0,0,1,3,234863,0,1,-0.87,2.46,0,0,1,0,-2
18811,0,0,2,0,3,234863,0,0,-0.51,1.49,0,1,0,0,-2
18812,1,0,1,0,3,234863,0,0,-1.47,1.29,0,0,1,0,-2
18813,1,0,0,0,3,234863,0,1,-0.88,3.06,0,0,1,0,-2
18814,1,2,0,0,3,234863,1,1,-1.14,2.47,1,0,1,0,0
18815,0,1,0,0,3,234863,1,1,-0.1,2.37,1,0,0,1,0
18816,1,0,0,0,3,234863,1,0,1.24,2.82,1,1,0,0,0
18817,1,3,2,0,3,234863,0,1,-0.65,1.55,1,1,0,0,0
18818,1,3,2,0,3,234863,0,1,-0.73,2.88,1,0,0,1,0
18819,1,3,2,0,3,234863,0,1,-0.34,2.0,1,0,1,0,0
18820,1,2,2,0,3,234863,0,1,-0.04,3.85,1,0,1,0,0
18821,1,2,1,0,3,234863,0,1,-1.46,1.03,1,1,0,0,0
18822,0,1,1,0,3,234863,0,1,-0.54,3.57,1,0,1,0,0
18823,0,1,0,0,3,234863,0,0,-1.19,0.95,1,1,0,0,0
18824,1,0,0,0,3,234863,0,0,-0.26,1.57,1,0,1,0,0
18792,1,2,0,0,4,234863,0,1,0.81,1.03,1,1,0,0,-2
18793,0,1,0,0,4,234863,0,1,0.57,2.73,1,0,0,1,-2
18794,1,0,0,0,4,234863,0,0,1.1,1.33,1,1,0,0,-2
18781,0,1,1,0,5,234863,0,0,0.15,2.9,1,0,1,0,-3
18782,1,0,1,0,5,234863,0,0,1.12,3.16,1,1,0,0,-3
18783,1,0,0,0,5,234863,0,1,-0.71,3.55,1,1,0,0,-3
18769,1,1,2,0,6,234863,0,1,0.44,5.27,1,1,0,0,-3
18770,0,0,2,0,6,234863,0,1,-0.73,3.64,1,1,0,0,-3
18771,0,0,1,0,6,234863,0,0,1.49,2.58,1,1,0,0,-3
18772,1,0,0,0,6,234863,0,0,-0.51,2.02,1,0,1,0,-3
18743,1,0,2,2,2,234939,1,0,3.31,6.2,1,1,0,0,0
18744,1,0,1,2,2,234939,1,1,-0.55,2.41,1,0,0,1,0
18745,0,0,0,2,2,234939,1,1,-0.57,2.65,1,0,1,0,0
18746,0,1,1,1,2,234939,1,0,0.74,3.14,1,0,1,0,0
18747,0,1,0,1,2,234939,1,0,0.38,2.09,1,0,0,1,0
18748,1,0,0,1,2,234939,1,0,0.28,2.44,1,0,1,0,0
18749,1,0,0,0,2,234939,1,1,1.61,1.85,1,1,0,0,0
18750,1,3,1,0,2,234939,0,1,-0.19,3.37,1,0,0,1,0
18751,1,3,0,0,2,234939,0,1,0.15,4.48,1,1,0,0,0
18752,1,2,0,0,2,234939,0,1,-0.1,2.42,1,0,1,0,0
18753,0,1,0,0,2,234939,0,1,0.18,3.92,1,1,0,0,0
18754,1,0,0,0,2,234939,0,0,0.14,1.35,1,1,0,0,0
18721,1,1,0,1,3,234939,1,1,0.36,2.43,1,0,1,0,-2
18722,0,0,0,1,3,234939,1,1,0.57,4.69,1,1,0,0,-2
18723,1,1,1,1,3,234939,1,0,-0.15,0.58,1,1,0,0,-1
18724,0,0,1,1,3,234939,1,1,0.33,1.5,1,0,0,1,-1
18725,1,0,0,1,3,234939,1,0,-0.1,0.4,1,1,0,0,-1
18726,0,1,2,0,3,234939,1,1,-0.19,2.6,1,0,1,0,-1
18727,1,1,1,0,3,234939,1,0,0.37,1.24,1,0,1,0,-1
18728,1,1,0,0,3,234939,1,1,-0.36,2.98,1,0,1,0,-1
18729,1,0,0,0,3,234939,1,1,0.05,2.32,1,0,1,0,-1
18730,1,3,1,0,3,234939,0,1,0.75,3.7,1,1,0,0,-1
18731,1,2,1,0,3,234939,0,1,0.7,4.1,1,1,0,0,-1
18732,1,2,0,0,3,234939,0,1,-1.69,2.34,1,1,0,0,-1
18733,0,1,0,0,3,234939,0,1,0.09,3.54,1,0,1,0,-1
18734,1,0,0,0,3,234939,0,0,0.71,3.68,1,1,0,0,-1
18707,1,1,2,0,4,234939,1,0,,,1,1,0,0,-2
18708,1,1,2,0,4,234939,1,1,-0.2,3.29,1,0,0,1,-2
18709,1,1,1,0,4,234939,1,1,0.24,3.42,1,0,1,0,-2
18710,1,1,0,0,4,234939,1,1,-0.11,1.5,1,0,1,0,-2
18711,1,0,0,0,4,234939,1,1,-0.62,2.37,1,0,1,0,-2
18712,1,0,0,0,4,234939,0,1,0.93,4.39,1,1,0,0,-2
18682,1,0,1,1,1,235012,1,0,0.77,2.49,1,0,0,1,1
18683,0,0,0,1,1,235012,1,1,-1.26,1.82,1,1,0,0,1
18684,1,1,1,0,1,235012,1,0,0.07,3.17,1,0,1,0,1
18685,0,1,0,0,1,235012,1,1,-0.16,3.28,1,0,0,1,1
18686,1,0,0,0,1,235012,1,0,0.35,2.85,1,0,1,0,1
18687,1,2,0,0,1,235012,1,1,0.1,1.21,1,1,0,0,2
18688,1,1,0,0,1,235012,1,1,0.72,1.91,1,0,0,1,2
18689,0,0,0,0,1,235012,1,1,1.02,2.34,1,1,0,0,2
18690,1,0,1,0,1,235012,0,0,1.3,3.25,0,1,0,0,2
18691,1,0,0,0,1,235012,0,1,0.17,2.34,0,0,0,1,2
18667,0,1,2,1,2,235012,0,1,0.54,0.73,1,1,0,0,1
18668,1,1,2,1,2,235012,0,0,1.15,2.7,1,1,0,0,1
18669,1,0,2,1,2,235012,0,1,-0.45,2.0,1,0,1,0,1
18670,1,0,1,1,2,235012,0,1,-1.48,2.95,1,1,0,0,1
18671,1,0,0,1,2,235012,0,1,0.45,2.6,1,0,1,0,1
18672,1,1,0,0,2,235012,0,1,0.57,2.25,1,0,1,0,1
18673,1,0,0,0,2,235012,0,1,0.01,2.8,1,0,0,1,1
18652,1,2,2,1,3,235012,0,0,2.06,4.48,1,1,0,0,2
18653,0,1,2,1,3,235012,0,1,-1.58,1.6,1,0,1,0,2
18654,1,1,1,1,3,235012,0,0,0.86,3.1,1,1,0,0,2
18655,1,1,0,1,3,235012,0,1,-1.03,1.31,1,0,1,0,2
18656,0,0,0,1,3,235012,0,1,-0.78,3.3,1,0,1,0,2
18657,0,1,0,0,3,235012,0,0,-0.14,4.41,1,1,0,0,2
18658,1,0,0,0,3,235012,0,0,-0.06,3.71,1,0,0,1,2
18643,1,0,0,0,4,235012,0,1,0.94,3.09,1,1,0,0,3
18632,1,2,0,0,5,235012,0,1,1.11,2.29,1,0,1,0,4
18633,0,1,0,0,5,235012,0,1,0.29,2.1,1,0,1,0,4
18634,0,0,0,0,5,235012,0,0,0.22,0.76,1,1,0,0,4
18610,1,2,1,1,6,235012,1,1,1.14,4.34,1,1,0,0,5
18611,1,1,1,1,6,235012,1,1,-0.13,3.88,1,0,1,0,5
18612,1,1,0,1,6,235012,1,1,1.76,3.87,1,1,0,0,5
18613,0,0,0,1,6,235012,1,1,1.04,3.08,1,0,1,0,5
18614,1,1,2,0,6,235012,1,0,1.4,3.4,1,1,0,0,5
18615,1,1,1,0,6,235012,1,1,1.13,1.82,1,0,1,0,5
18616,1,1,0,0,6,235012,1,1,0.51,1.68,1,0,1,0,5
18617,1,0,0,0,6,235012,1,1,0.1,3.25,1,0,1,0,5
18618,1,3,2,0,6,235012,0,1,0.64,1.35,1,1,0,0,5
18619,0,2,2,0,6,235012,0,1,0.53,3.09,1,1,0,0,5
18620,1,1,2,0,6,235012,0,0,1.15,0.69,1,1,0,0,5
18621,1,1,1,0,6,235012,0,1,-1.85,3.6,1,1,0,0,5
18622,0,0,1,0,6,235012,0,1,-0.05,2.34,1,0,1,0,5
18623,1,0,0,0,6,235012,0,0,0.34,0.23,1,1,0,0,5
18595,1,0,0,1,1,235257,1,0,0.72,3.99,1,1,0,0,0
18596,0,1,0,1,1,235257,0,1,-0.25,2.67,1,0,1,0,0
18597,1,0,0,1,1,235257,0,0,0.13,3.32,1,0,0,1,0
18598,1,1,2,0,1,235257,0,1,1.58,3.46,1,1,0,0,0
18599,1,1,1,0,1,235257,0,1,-0.43,2.84,1,0,0,1,0
18600,1,0,1,0,1,235257,0,1,0.52,2.18,1,0,1,0,0
18601,1,0,0,0,1,235257,0,1,1.21,3.46,1,1,0,0,0
18581,1,0,0,1,2,235257,0,1,-0.25,2.56,0,0,0,1,0
18582,1,2,2,0,2,235257,0,1,-0.5,1.11,1,1,0,0,0
18583,1,2,1,0,2,235257,0,1,-1.06,2.73,1,0,1,0,0
18584,1,1,1,0,2,235257,0,1,-0.36,1.61,1,0,1,0,0
